生命周期,商品,单位,数量,计量单位,报价金额,占总金额,成本金额,占总成本,销售毛利,占总毛利,毛利率,成本利润率,实际利润,实际利润率,主要供应商
,百味来牛至番茄薄脆饼干160g,家乐福-苏州体育中心店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-苏州东环店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-苏州中翔店,20,包,663,0.00%,288.2,0.00%,374.8,0.00%,56.50%,130.00%,320.34,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-苏州人民路店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-苏州友新店,20,包,663,0.00%,288.2,0.00%,374.8,0.00%,56.50%,130.00%,320.34,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-苏州建湖店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-无锡永乐店,20,包,663,0.00%,288.2,0.00%,374.8,0.00%,56.50%,130.00%,320.34,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-无锡凤翔店,20,包,663,0.00%,288.2,0.00%,374.8,0.00%,56.50%,130.00%,320.34,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-无锡奥林花园店,20,包,663,0.00%,288.2,0.00%,374.8,0.00%,56.50%,130.00%,320.34,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-无锡宝龙店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-无锡哥伦布店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-无锡阳光店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-昆明世纪广场店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-昆明白云店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-昆明世纪城店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-昆明南亚店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-昆明安宁店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-昆明广福店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-广州员村店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-深圳保利店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-珠海吉大店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-成都大世界店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-成都光华店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-成都双桥子店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-成都青石桥店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-成都红牌楼,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-成都府青路店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-成都华阳店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-成都新都店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-邛崃司马大道店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-北京创益佳店,20,包,663,0.00%,288.2,0.00%,374.8,0.00%,56.50%,130.00%,320.34,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-北京马连道店,20,包,563.55,0.00%,288.2,0.00%,275.35,0.00%,48.90%,95.50%,235.34,41.80%,
,百味来牛至番茄薄脆饼干160g,家乐福-北京方圆店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-北京方庄店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-北京中关村店,20,包,663,0.00%,288.2,0.00%,374.8,0.00%,56.50%,130.00%,320.34,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-北京双井店,30,包,994.5,0.00%,432.3,0.00%,562.2,0.00%,56.50%,130.00%,480.51,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-北京通州店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-北京天通苑店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-北京望京店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-北京大钟寺店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-北京广渠门店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-北京鲁谷店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-北京慈云寺店,20,包,663,0.00%,288.2,0.00%,374.8,0.00%,56.50%,130.00%,320.34,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-北京健翔桥,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-北京姚家园,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-北京马家堡,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-北京定慧桥店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-北京良乡店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-北京新顺店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-大连黄河店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-大连中山店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-哈尔滨乐松店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-济南车站店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-青岛明达店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-青岛新兴店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-青岛辽阳路店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-沈阳北站店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-沈阳金牛店,20,包,663,0.00%,288.2,0.00%,374.8,0.00%,56.50%,130.00%,320.34,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-沈阳文化店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-沈阳塔湾店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-沈阳云峰店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-天津南开店,20,包,663,0.00%,288.2,0.00%,374.8,0.00%,56.50%,130.00%,320.34,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-天津龙城店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-天津海光寺店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-天津河北店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-廊坊新华路店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-石家庄留营店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-石家庄柏林店,20,包,663,0.00%,288.2,0.00%,374.8,0.00%,56.50%,130.00%,320.34,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-石家庄中华店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-石家庄谈固店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-石家庄中山路店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-石家庄涿州范阳路店,20,包,663,0.00%,288.2,0.00%,374.8,0.00%,56.50%,130.00%,320.34,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-石家庄秦皇大街店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-山西悦家长风店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-呼和浩特大学西街店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-呼和浩特新华东街店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-北京四元桥店,20,包,663,0.00%,288.2,0.00%,374.8,0.00%,56.50%,130.00%,320.34,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-成都西三环店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,北京蒂玛丽宝,50,包,955,0.00%,720.5,0.00%,234.5,0.00%,24.60%,32.50%,200.43,21.00%,
,百味来牛至番茄薄脆饼干160g,上海汐润企业管理有限公司,10,包,218.4,0.00%,144.1,0.00%,74.3,0.00%,34.00%,51.60%,63.5,29.10%,
,百味来牛至番茄薄脆饼干160g,香江百货,110,包,"2,841.30",0.00%,"1,585.10",0.00%,"1,256.20",0.00%,44.20%,79.30%,"1,073.68",37.80%,
,百味来牛至番茄薄脆饼干160g,家乐福-成都科华路店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,上海学枭,30,包,573,0.00%,432.3,0.00%,140.7,0.00%,24.60%,32.50%,120.26,21.00%,
,百味来牛至番茄薄脆饼干160g,家乐福-北京天竺店,20,包,663,0.00%,288.2,0.00%,374.8,0.00%,56.50%,130.00%,320.34,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-家源成山店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,家乐福-成都福泉店,10,包,331.5,0.00%,144.1,0.00%,187.4,0.00%,56.50%,130.00%,160.17,48.30%,
,百味来牛至番茄薄脆饼干160g,上海盒马,390,包,"6,825.00",0.00%,"5,619.90",0.00%,"1,205.10",0.00%,17.70%,21.40%,"1,030.00",15.10%,
,百味来牛至番茄薄脆饼干160g,俊名投资,30,包,615,0.00%,432.3,0.00%,182.7,0.00%,29.70%,42.30%,156.15,25.40%,
,百味来牛至番茄薄脆饼干160g,禅林食品店,30,包,654,0.00%,432.3,0.00%,221.7,0.00%,33.90%,51.30%,189.49,29.00%,
,百味来牛至番茄薄脆饼干160g,珠海得一,20,包,516.6,0.00%,288.2,0.00%,228.4,0.00%,44.20%,79.30%,195.21,37.80%,
,百味来牛至番茄薄脆饼干160g,精彩生活超市,30,包,774.9,0.00%,432.3,0.00%,342.6,0.00%,44.20%,79.30%,292.82,37.80%,
,百味来牛至番茄薄脆饼干160g,巢尚食品,10,包,239.8,0.00%,144.1,0.00%,95.7,0.00%,39.90%,66.40%,81.79,34.10%,
,百味来牛至番茄面包棍200g,城市超市,516,包,"14,086.80",0.00%,"8,390.16",0.00%,"5,696.64",0.00%,40.40%,67.90%,"4,868.92",34.60%,
,百味来牛至番茄面包棍200g,久光虹桥店,12,包,327.6,0.00%,195.12,0.00%,132.48,0.00%,40.40%,67.90%,113.23,34.60%,
,百味来牛至番茄面包棍200g,全洲马当路店,24,包,655.2,0.00%,390.24,0.00%,264.96,0.00%,40.40%,67.90%,226.46,34.60%,
,百味来牛至番茄面包棍200g,上海华润万家超市有限公司,"2,040.00",包,"50,568.39",0.10%,"33,170.40",0.10%,"17,397.99",0.10%,34.40%,52.50%,"14,870.08",29.40%,
,百味来牛至番茄面包棍200g,久光静安店,48,包,"1,211.91",0.00%,780.48,0.00%,431.43,0.00%,35.60%,55.30%,368.74,30.40%,
,百味来牛至番茄面包棍200g,上海赢盘实业有限公司,24,包,524.16,0.00%,390.24,0.00%,133.92,0.00%,25.50%,34.30%,114.46,21.80%,
,百味来牛至番茄面包棍200g,上海懿利电子商务有限公司,72,包,"1,375.20",0.00%,"1,170.72",0.00%,204.48,0.00%,14.90%,17.50%,174.77,12.70%,
,百味来牛至番茄面包棍200g,家乐福-上海曲阳店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海武宁店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海金桥店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海古北店,24,包,795.6,0.00%,390.24,0.00%,405.36,0.00%,51.00%,103.90%,346.46,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海南方店,24,包,795.6,0.00%,390.24,0.00%,405.36,0.00%,51.00%,103.90%,346.46,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海共江店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海万里店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海联洋店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海七宝店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海中山公园店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海新里程店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海川沙店,24,包,795.6,0.00%,390.24,0.00%,405.36,0.00%,51.00%,103.90%,346.46,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海南翔店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海徐汇店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海莘庄店,24,包,795.6,0.00%,390.24,0.00%,405.36,0.00%,51.00%,103.90%,346.46,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海巨峰店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海张江店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海徐泾店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海虹口店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海大场店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海万达店,24,包,795.6,0.00%,390.24,0.00%,405.36,0.00%,51.00%,103.90%,346.46,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海新南店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海柳州路店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海曹路店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海浦江店,24,包,795.6,0.00%,390.24,0.00%,405.36,0.00%,51.00%,103.90%,346.46,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海青浦店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海漕盈店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海松江店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海真北店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-上海宜山店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-杭州涌金店,24,包,795.6,0.00%,390.24,0.00%,405.36,0.00%,51.00%,103.90%,346.46,43.50%,
,百味来牛至番茄面包棍200g,家乐福-南京大桥店,24,包,795.6,0.00%,390.24,0.00%,405.36,0.00%,51.00%,103.90%,346.46,43.50%,
,百味来牛至番茄面包棍200g,家乐福-南京大行宫店,24,包,795.6,0.00%,390.24,0.00%,405.36,0.00%,51.00%,103.90%,346.46,43.50%,
,百味来牛至番茄面包棍200g,家乐福-南京长虹店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-南京河西店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-南京大华店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-宁波江东店,24,包,795.6,0.00%,390.24,0.00%,405.36,0.00%,51.00%,103.90%,346.46,43.50%,
,百味来牛至番茄面包棍200g,家乐福-宁波北仑店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-苏州体育中心店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-苏州东环店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-苏州中翔店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-苏州人民路店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-苏州友新店,24,包,795.6,0.00%,390.24,0.00%,405.36,0.00%,51.00%,103.90%,346.46,43.50%,
,百味来牛至番茄面包棍200g,家乐福-苏州建湖店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-无锡永乐店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-无锡凤翔店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-无锡奥林花园店,24,包,795.6,0.00%,390.24,0.00%,405.36,0.00%,51.00%,103.90%,346.46,43.50%,
,百味来牛至番茄面包棍200g,家乐福-无锡宝龙店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-无锡哥伦布店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-无锡阳光店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-昆明世纪广场店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-昆明白云店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-昆明世纪城店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-昆明南亚店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-昆明安宁店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-昆明广福店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-广州员村店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-深圳保利店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-珠海吉大店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
,百味来牛至番茄面包棍200g,家乐福-成都大世界店,12,包,397.8,0.00%,195.12,0.00%,202.68,0.00%,51.00%,103.90%,173.23,43.50%,
